-3.500001,-3.500001,0.000000,0.000000,89.980217,0.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.798751,-3.500000,0.000000,0.000000,89.944054,0.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.787158,-3.500022,0.000000,89.999527,89.773582,-89.999847,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.775564,-3.500091,0.000000,89.999481,89.546303,-89.999641,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.763968,-3.500206,0.000000,89.999916,89.319588,-90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.752368,-3.500367,0.000000,89.999786,89.092377,-89.999847,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.740767,-3.500573,0.000000,89.999893,88.866844,-89.999886,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.729164,-3.500826,0.000000,90.000031,88.640305,-90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.717558,-3.501124,0.000000,90.000008,88.413414,-89.999969,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.705950,-3.501469,0.000000,89.999908,88.188026,-89.999924,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.694340,-3.501859,0.000000,89.999916,87.962120,-89.999886,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.682727,-3.502295,0.000000,90.000069,87.736435,-90.000069,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.671112,-3.502777,0.000000,89.999954,87.510216,-89.999939,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.659494,-3.503305,0.000000,89.999931,87.285675,-89.999908,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.647875,-3.503879,0.000000,90.000031,87.060020,-90.000038,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.636253,-3.504499,0.000000,89.999893,86.834549,-89.999916,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.624629,-3.505164,0.000000,89.999908,86.609962,-89.999931,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.613002,-3.505876,0.000000,89.999939,86.383995,-89.999939,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.601373,-3.506634,0.000000,89.999947,86.160645,-89.999947,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.589742,-3.507437,0.000000,90.000069,85.936394,-90.000053,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.578109,-3.508286,0.000000,90.000000,85.711937,-89.999985,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.566473,-3.509182,0.000000,89.999939,85.487770,-89.999954,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.554835,-3.510123,0.000000,90.000008,85.264755,-90.000015,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.543195,-3.511110,0.000000,90.000038,85.041130,-90.000023,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.531553,-3.512143,0.000000,89.999992,84.817978,-89.999985,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.519907,-3.513222,0.000000,90.000046,84.595360,-90.000031,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.508260,-3.514347,0.000000,90.000008,84.371376,-90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.496611,-3.515518,0.000000,90.000000,84.150452,-90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.484959,-3.516735,0.000000,89.999977,83.927200,-89.999985,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
