-3.500001,-3.500001,0.000000,0.000000,89.980217,0.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.975001,-3.500000,0.000000,0.000000,89.903091,0.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.962120,-3.500043,0.000000,90.000732,89.616409,-90.000603,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.949152,-3.500173,0.000000,89.999985,89.236900,-89.999870,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.936097,-3.500390,0.000000,90.000137,88.862717,-90.000076,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.922956,-3.500693,0.000000,89.999985,88.492859,-89.999931,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.909727,-3.501084,0.000000,90.000122,88.128944,-90.000114,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.896413,-3.501561,0.000000,90.000069,87.769974,-90.000099,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.883011,-3.502125,0.000000,89.999924,87.414719,-89.999954,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.869522,-3.502775,0.000000,89.999939,87.065422,-89.999916,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.855947,-3.503512,0.000000,89.999969,86.719795,-89.999969,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.842285,-3.504336,0.000000,90.000061,86.379555,-90.000069,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.828537,-3.505247,0.000000,89.999939,86.042793,-89.999939,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.814701,-3.506245,0.000000,89.999954,85.711433,-89.999954,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.800779,-3.507329,0.000000,90.000015,85.384583,-90.000023,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.786770,-3.508500,0.000000,89.999977,85.061317,-89.999969,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.772675,-3.509758,0.000000,90.000031,84.742416,-90.000023,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.758492,-3.511102,0.000000,89.999977,84.428139,-89.999992,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.744223,-3.512533,0.000000,90.000000,84.117966,-90.000008,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.729867,-3.514051,0.000000,90.000000,83.812294,-90.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
-2.715425,-3.515656,0.000000,90.000031,83.510002,-90.000031,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
