0.025500,0.000000,0.000000,90.000000,83.418053,90.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.513000,-0.056250,0.000000,90.000031,83.466820,90.000023,0.162285,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.516259,-0.056621,0.000000,89.999962,83.613434,89.999977,0.160251,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.519471,-0.056975,0.000000,90.000038,83.814041,90.000038,0.158221,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.522636,-0.057312,0.000000,90.000031,84.020889,90.000015,0.156197,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.525754,-0.057633,0.000000,90.000023,84.234322,90.000031,0.154177,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.528824,-0.057937,0.000000,90.000031,84.453804,90.000031,0.152163,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.531848,-0.058224,0.000000,90.000000,84.681313,90.000000,0.150154,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.534824,-0.058495,0.000000,89.999992,84.915695,89.999985,0.148150,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.537753,-0.058750,0.000000,90.000038,85.158348,90.000046,0.146152,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.540634,-0.058988,0.000000,90.000023,85.409096,90.000046,0.144160,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.543469,-0.059209,0.000000,90.000046,85.668175,90.000053,0.142174,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.546256,-0.059414,0.000000,89.999969,85.936256,89.999954,0.140195,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.548996,-0.059602,0.000000,90.000015,86.214005,90.000031,0.138222,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.551689,-0.059773,0.000000,89.999962,86.501617,89.999939,0.136255,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.554335,-0.059928,0.000000,89.999947,86.799797,89.999931,0.134296,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.556934,-0.060067,0.000000,89.999931,87.109505,89.999908,0.132344,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.559485,-0.060188,0.000000,89.999924,87.430138,89.999939,0.130400,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.561989,-0.060294,0.000000,89.999947,87.763672,89.999916,0.128463,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.564446,-0.060382,0.000000,89.999985,88.110832,90.000008,0.126535,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.566856,-0.060454,0.000000,90.000237,88.471458,90.000183,0.124615,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.569219,-0.060510,0.000000,90.000214,88.846146,90.000145,0.122704,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.571534,-0.060549,0.000000,90.000031,89.236641,89.999924,0.120802,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.573802,-0.060571,0.000000,89.999855,89.643921,89.999962,0.118909,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.576023,-0.060577,0.000000,0.000000,89.931473,180.000000,0.117027,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.578197,-0.060566,0.000000,-90.000427,89.488327,-90.000298,0.115154,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.580324,-0.060539,0.000000,-90.000008,89.025223,-90.000015,0.113292,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.582404,-0.060495,0.000000,-89.999924,88.540619,-89.999870,0.111441,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.584436,-0.060434,0.000000,-89.999931,88.032776,-89.999893,0.109601,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.586421,-0.060357,0.000000,-90.000000,87.502213,-89.999992,0.107774,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.588359,-0.060263,0.000000,-89.999893,86.945976,-89.999924,0.105958,0.000000,0,0.000000,0.000000,0.000000,0.000000
0.590250,-0.060153,0.000000,-90.000046,86.361908,-90.000061,0.104155,0.000000,0,0.000000,0.000000,0.000000,0.000000
